DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,PAY_PERIOD,PRICE_BASE,AGGREGATION_OPERATION,SEX,TIME_PERIOD,OBS_VALUE,BASE_PER,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),MEX,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,20612.173,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NLD,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,72084.869,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NZL,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,42401.147,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NOR,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,51727.496,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),POL,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,27136.382,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),PRT,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,37274.178,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVK,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,21643.829,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVN,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,38154.495,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ESP,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,51905.267,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SWE,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,44677.134,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHE,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,72385.662,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),TUR,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,21455.859,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GBR,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,52593.342,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),USA,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,64927.983,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),OECD,WG,USD_PPP,A,Q,MEAN,_Z,2000-01-01,51214.815,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUS,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,58378.557,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUT,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,65828.646,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),BEL,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,69809.073,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CAN,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,55137.869,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHL,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,24668.786,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CRI,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,25952.204,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CZE,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,23355.572,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DNK,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,57852.968,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),EST,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,16779.294,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FIN,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,50621.314,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FRA,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,50963.945,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DEU,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,59787.697,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GRC,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,35558.052,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),HUN,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,21587.616,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISL,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,66810.627,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),IRL,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,47828.407,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISR,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,50688.554,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ITA,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,52604.347,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),JPN,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,49492.671,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),KOR,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,36127.43,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LVA,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,16112.192,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LTU,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,20160.302,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LUX,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,74292.334,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),MEX,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,22095.01,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NLD,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,73154.48,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NZL,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,43204.747,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NOR,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,53173.878,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),POL,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,28678.045,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),PRT,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,37423.861,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVK,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,21647.809,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVN,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,39697.443,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ESP,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,51633.645,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SWE,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,45204.129,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHE,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,76408.724,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),TUR,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,19695.201,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GBR,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,54743.935,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),USA,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,65426.917,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),OECD,WG,USD_PPP,A,Q,MEAN,_Z,2001-01-01,51750.366,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUS,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,58909.737,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUT,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,66825.091,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),BEL,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,71611.282,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CAN,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,54693.461,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHL,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,24997.734,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CRI,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,26243.033,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CZE,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,24768.261,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DNK,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,59175.544,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),EST,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,17769.85,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FIN,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,50893.268,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FRA,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,52339.283,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DEU,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,60138.883,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GRC,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,38791.366,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),HUN,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,22666.624,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISL,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,68730.683,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),IRL,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,48413.556,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISR,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,48627.023,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ITA,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,52231.424,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),JPN,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,48458.482,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),KOR,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,37369.791,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LVA,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,15622.024,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LTU,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,21525.636,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LUX,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,75791.365,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),MEX,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,22247.714,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NLD,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,73381.387,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NZL,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,44002.86,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NOR,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,55148.571,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),POL,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,28576.148,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),PRT,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,37407.735,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVK,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,22763.72,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVN,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,39770.539,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ESP,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,51892.464,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SWE,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,45805.063,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHE,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,77948.301,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),TUR,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,19962.522,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GBR,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,55339.732,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),USA,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,65953.109,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),OECD,WG,USD_PPP,A,Q,MEAN,_Z,2002-01-01,51931.095,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUS,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,59748.167,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUT,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,66979.313,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),BEL,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,72038.155,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CAN,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,54710.38,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHL,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,25394.8,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CRI,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,25424.726,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CZE,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,26656.793,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DNK,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,60633.824,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),EST,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,19477.312,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FIN,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,51860.488,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),FRA,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,52766.169,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),DEU,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,60338.681,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GRC,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,40500.08,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),HUN,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,24481.383,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISL,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,66985.202,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),IRL,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,49913.956,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ISR,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,47206.55,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ITA,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,52092.742,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),JPN,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,48584.03,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),KOR,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,38750.671,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LVA,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,16738.662,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LTU,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,23861.918,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),LUX,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,75271.597,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),MEX,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,22525.988,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NLD,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,73899.22,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NZL,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,45634.668,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),NOR,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,55876.392,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),POL,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,28925.345,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),PRT,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,37321.556,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVK,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,23201.622,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SVN,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,40663.202,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),ESP,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,51628.571,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),SWE,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,46186.957,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHE,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,77556.657,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),TUR,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,21198.72,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),GBR,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,57094.795,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),USA,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,66661.954,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),OECD,WG,USD_PPP,A,Q,MEAN,_Z,2003-01-01,52399.609,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUS,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,61629.11,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),AUT,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,68251.938,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),BEL,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,71660.301,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CAN,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,55892.446,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CHL,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,24981.231,2024,A,0,0
OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),CRI,WG,USD_PPP,A,Q,MEAN,_Z,2004-01-01,25433.599,2024,A,0,0
